feature,importance,omic_layer
metabolomics_F1P/F6P/G1P/G6P,0.6309061867874939,metabolomics
drugresponse_196;Phenformin;GDSC1,0.6306121672982848,drugresponse
drugresponse_257;NPK76-II-72-1;GDSC1,0.6301968179987549,drugresponse
copynumber_MALT1,0.6297693501611742,copynumber
drugresponse_2162;Danusertib;GDSC2,0.6282007215462148,drugresponse
drugresponse_1997;WEHI-539;GDSC2,0.6272988306577417,drugresponse
drugresponse_1072;Avagacestat;GDSC1,0.627135087823148,drugresponse
copynumber_PTPRB,0.6271138749667979,copynumber
drugresponse_1009;Tretinoin;GDSC1,0.6269622672104156,drugresponse
copynumber_CDH10,0.6265629586236527,copynumber
metabolomics_pantothenate,0.6261530748432621,metabolomics
copynumber_ASXL1,0.6260201281518436,copynumber
drugresponse_1377;Afatinib;GDSC1,0.6255191231324783,drugresponse
metabolomics_allantoin,0.6253106463174795,metabolomics
drugresponse_1038;NU7441;GDSC1,0.6249371011445093,drugresponse
drugresponse_1516;Cymarine;GDSC1,0.6247064143530617,drugresponse
drugresponse_229;Enzastaurin;GDSC1,0.624142976216931,drugresponse
drugresponse_1054;Palbociclib;GDSC2,0.6240250113522674,drugresponse
drugresponse_1429;IAP_7638;GDSC1,0.6229834250630214,drugresponse
drugresponse_1021;Axitinib;GDSC1,0.6226863460197422,drugresponse
copynumber_JAK2,0.6217464456339552,copynumber
metabolomics_glutathione oxidized,0.6215194550053119,metabolomics
drugresponse_301;PHA-793887;GDSC1,0.6213220392475373,drugresponse
conditionals_mut_KRAS,0.6205232820089076,conditionals
copynumber_SALL4,0.6201826406630239,copynumber
drugresponse_1017;Olaparib;GDSC1,0.6186118474771791,drugresponse
drugresponse_1970;ERK_6197;GDSC2,0.6179979832500588,drugresponse
drugresponse_2020;Poziotinib;GDSC2,0.617236227083451,drugresponse
metabolomics_C16:0 LPC,0.6166424188048159,metabolomics
drugresponse_1004;Vinblastine;GDSC1,0.6164704575589297,drugresponse
conditionals_mut_RB1,0.616171993640349,conditionals
metabolomics_C58:6 TAG,0.6145597912381731,metabolomics
copynumber_IKZF1,0.6125990968778364,copynumber
drugresponse_245;UNC0638;GDSC1,0.6125346452478507,drugresponse
drugresponse_1191;Bortezomib;GDSC2,0.6120088052846379,drugresponse
drugresponse_1019;Bosutinib;GDSC1,0.6114325503383499,drugresponse
drugresponse_1168;Erlotinib;GDSC2,0.6113535371499571,drugresponse
copynumber_GNAS,0.6111515638205276,copynumber
metabolomics_phenylalanine,0.6101315548562246,metabolomics
copynumber_ARNT,0.6075716411594213,copynumber
drugresponse_2365;ML216;GDSC2,0.6074017182856972,drugresponse
copynumber_PLCB4,0.6070964157648852,copynumber
copynumber_DDX6,0.6067165205135484,copynumber
copynumber_KLF5,0.6065006802543137,copynumber
drugresponse_474;ARRY-520;GDSC1,0.6063809994330388,drugresponse
drugresponse_295;NVP-BHG712;GDSC1,0.6063684509165154,drugresponse
drugresponse_2160;Volasertib;GDSC2,0.6062601949444004,drugresponse
drugresponse_223;ZSTK474;GDSC1,0.6051992724999721,drugresponse
drugresponse_372;Pilaralisib;GDSC1,0.6040689997181726,drugresponse
drugresponse_2161;Rigosertib;GDSC2,0.6040202386643155,drugresponse
drugresponse_1851;Ceritinib;GDSC2,0.6039725201342183,drugresponse
drugresponse_1010;Gefitinib;GDSC2,0.6032137926289306,drugresponse
drugresponse_1444;AZD8186;GDSC1,0.6026940284741122,drugresponse
drugresponse_1072;Avagacestat;GDSC2,0.6023694772506,drugresponse
metabolomics_carnitine,0.6019771414461059,metabolomics
drugresponse_302;PI-103;GDSC1,0.6014845550584146,drugresponse
metabolomics_C18:1 SM,0.6010475792219299,metabolomics
copynumber_CR1,0.6007914800489913,copynumber
drugresponse_1030;KU-55933;GDSC1,0.5994163868068183,drugresponse
metabolomics_C32:0 PC,0.5979413641250011,metabolomics
copynumber_FAM135B,0.5976255737143406,copynumber
drugresponse_1091;BMS-536924;GDSC2,0.5960384075430083,drugresponse
copynumber_MAP2K4,0.5955639740395318,copynumber
metabolomics_cystathionine,0.5946710761864679,metabolomics
drugresponse_2460;Prexasertib;GDSC2,0.5925902286980892,drugresponse
copynumber_CYSLTR2,0.5914149428054796,copynumber
drugresponse_235;QL-XII-47;GDSC1,0.5913229567970647,drugresponse
drugresponse_1062;Selumetinib;GDSC1,0.5908414448711354,drugresponse
copynumber_ZBTB7B,0.5900121818966024,copynumber
drugresponse_1394;AZD6738;GDSC1,0.5883066669227108,drugresponse
metabolomics_dimethylglycine,0.5874948268080428,metabolomics
copynumber_NCOR1,0.5874902109916945,copynumber
drugresponse_263;FR-180204;GDSC1,0.587060196518936,drugresponse
metabolomics_GMP,0.5870547816796274,metabolomics
drugresponse_256;JW-7-24-1;GDSC1,0.5868653990640897,drugresponse
drugresponse_1459;PARP_0108;GDSC1,0.586754309753119,drugresponse
drugresponse_151;QS11;GDSC1,0.5859476836130559,drugresponse
copynumber_CDK6,0.5847639942857139,copynumber
drugresponse_363;PF-00299804;GDSC1,0.5846344401985932,drugresponse
metabolomics_C20:4 LPC,0.5845295656383245,metabolomics
copynumber_PDCD1LG2,0.5842464375477581,copynumber
copynumber_CD274,0.584119475583852,copynumber
drugresponse_261;TL-1-85;GDSC1,0.5831859729396816,drugresponse
drugresponse_1436;MCT1_6447;GDSC1,0.5827580761325896,drugresponse
drugresponse_1940;WIKI4;GDSC2,0.5823981443365729,drugresponse
drugresponse_303;PIK-93;GDSC1,0.5818156004605198,drugresponse
drugresponse_1023;GW441756;GDSC2,0.5817581316993813,drugresponse
drugresponse_1003;Camptothecin;GDSC2,0.5816910578123873,drugresponse
metabolomics_acetylglycine,0.5807238058320404,metabolomics
metabolomics_sorbitol,0.5792322299412855,metabolomics
metabolomics_C38:2 PC,0.5790393753973596,metabolomics
drugresponse_1409;AZD4877;GDSC1,0.5789524276296832,drugresponse
copynumber_CCND1,0.5789271793212466,copynumber
copynumber_SDC4,0.5789027203364887,copynumber
copynumber_MYCN,0.5787673086708625,copynumber
conditionals_mut_BRAF,0.5787077279694229,conditionals
drugresponse_1930;Telomerase Inhibitor IX;GDSC2,0.5786416989105777,drugresponse
drugresponse_1937;S-crizotinib;GDSC2,0.5768538935303166,drugresponse
drugresponse_1490;SN-38;GDSC1,0.5767299666984984,drugresponse
copynumber_ABCB1,0.5763313052627348,copynumber
drugresponse_1084;Rapamycin;GDSC2,0.5762594497326786,drugresponse
drugresponse_1018;Veliparib;GDSC1,0.5761250172725703,drugresponse
drugresponse_1529;Pevonedistat;GDSC2,0.5757303803993059,drugresponse
metabolomics_C36:3 PC,0.5753735196963911,metabolomics
metabolomics_tyrosine,0.574598587028488,metabolomics
copynumber_FOXP1,0.57449326676866,copynumber
drugresponse_1432;AZD1480;GDSC1,0.5742583490017621,drugresponse
drugresponse_1170;CCT-018159;GDSC1,0.5735093985383337,drugresponse
drugresponse_2096;VX-11e;GDSC2,0.5730474884086093,drugresponse
metabolomics_carnosine,0.5724993431585467,metabolomics
drugresponse_225;Genentech Cpd 10;GDSC1,0.5711907006783794,drugresponse
copynumber_LMNA,0.5707931038766486,copynumber
metabolomics_C48:0 TAG,0.5701841389809674,metabolomics
copynumber_SS18L1,0.5693742995386678,copynumber
drugresponse_1268;XAV939;GDSC1,0.5673683796771984,drugresponse
drugresponse_356;AT7867;GDSC1,0.5671369323157737,drugresponse
copynumber_KDSR,0.5668582742672975,copynumber
copynumber_BCL2,0.5666724249855777,copynumber
metabolomics_C22:6 CE,0.5666705953186427,metabolomics
drugresponse_1402;AZD7762;GDSC1,0.5657471960283907,drugresponse
drugresponse_260;NG-25;GDSC1,0.5653526043959404,drugresponse
drugresponse_273;CUDC-101;GDSC1,0.5648810359260656,drugresponse
drugresponse_1909;Venetoclax;GDSC2,0.564040103960026,drugresponse
metabolomics_C56:2 TAG,0.562923455660113,metabolomics
drugresponse_1373;Dabrafenib;GDSC1,0.5616778193763364,drugresponse
drugresponse_1441;AZD2014;GDSC1,0.5613038961527238,drugresponse
drugresponse_1190;Gemcitabine;GDSC2,0.5604918791500489,drugresponse
drugresponse_461;NSC319726;GDSC1,0.5602518800751604,drugresponse
copynumber_TPM3,0.5602023251397359,copynumber
drugresponse_2177;SGC0946;GDSC2,0.560184671571616,drugresponse
drugresponse_306;Fedratinib;GDSC1,0.5600715806240986,drugresponse
drugresponse_1497;AZD4547;GDSC1,0.5593794647712785,drugresponse
drugresponse_2044;Pyridostatin;GDSC2,0.5575501895897937,drugresponse
drugresponse_272;AR-42;GDSC1,0.5574884085907759,drugresponse
metabolomics_C52:5 TAG,0.5574152575713675,metabolomics
metabolomics_5-adenosylhomocysteine,0.5569446428498585,metabolomics
drugresponse_1025;SB216763;GDSC2,0.5566624030736191,drugresponse
drugresponse_177;GSK650394;GDSC1,0.5565396916645801,drugresponse
copynumber_TCF4,0.55601298338103,copynumber
copynumber_DIS3,0.5547928397226527,copynumber
drugresponse_2016;EGFR_5383;GDSC2,0.5546779754573543,drugresponse
copynumber_TCEA1,0.5540790836670306,copynumber
drugresponse_249;Cabozantinib;GDSC1,0.5539803520431898,drugresponse
copynumber_DEK,0.553815871516906,copynumber
metabolomics_C38:4 PC,0.5517918405574462,metabolomics
copynumber_SETDB1,0.551554853747637,copynumber
copynumber_BIRC3,0.551034868101858,copynumber
drugresponse_285;SU11274;GDSC1,0.5510220159276922,drugresponse
copynumber_PDPR,0.5502532154825323,copynumber
drugresponse_1050;ZM447439;GDSC1,0.5492530141958054,drugresponse
copynumber_BAP1,0.5484813152466532,copynumber
drugresponse_1393;Gemcitabine;GDSC1,0.5484027020969036,drugresponse
drugresponse_1956;MCL1_1284;GDSC2,0.5478492957441886,drugresponse
drugresponse_1437;MCT4_1422;GDSC1,0.5470421759020798,drugresponse
drugresponse_1931;MIRA-1;GDSC2,0.5462825253825158,drugresponse
copynumber_LIFR,0.5458774434103904,copynumber
drugresponse_179;5-Fluorouracil;GDSC1,0.5439244717555616,drugresponse
drugresponse_435;C-75;GDSC1,0.5438507908089252,drugresponse
copynumber_MUC1,0.543296410845336,copynumber
copynumber_RBM39,0.5431218503078867,copynumber
drugresponse_219;AT-7519;GDSC1,0.5425928511729808,drugresponse
copynumber_NT5C3A,0.5422038641525605,copynumber
drugresponse_2090;EGFR_7518;GDSC2,0.5420305182672123,drugresponse
drugresponse_2256;Kobe0065;GDSC2,0.5419690293970784,drugresponse
drugresponse_275;I-BET-762;GDSC1,0.5417654012961349,drugresponse
drugresponse_1414;Fulvestrant;GDSC1,0.5415210935120719,drugresponse
drugresponse_1464;TTK_3146;GDSC1,0.5406454844359061,drugresponse
metabolomics_citrate,0.5400117126983911,metabolomics
copynumber_SRC,0.5392756206751865,copynumber
drugresponse_1010;Gefitinib;GDSC1,0.539075872248432,drugresponse
copynumber_FLCN,0.5381640911414286,copynumber
drugresponse_2048;Vinorelbine;GDSC2,0.53789700986258,drugresponse
copynumber_BCL9,0.5375782564469539,copynumber
drugresponse_1033;Vismodegib;GDSC1,0.537329203632698,drugresponse
metabolomics_leucine,0.5371277583283155,metabolomics
