feature,importance,omic_layer
drugresponse_1079;Dasatinib;GDSC2,1.3706576830015782,drugresponse
metabolomics_C52:2 TAG,1.3588982429344394,metabolomics
copynumber_PTPRD,1.3550791350366824,copynumber
metabolomics_cystathionine,1.354579624300419,metabolomics
metabolomics_C52:3 TAG,1.3470259635029835,metabolomics
metabolomics_C54:3 TAG,1.3452682199059098,metabolomics
copynumber_TOP2A,1.3403186696450629,copynumber
drugresponse_2043;BIBR-1532;GDSC2,1.3387689636522104,drugresponse
copynumber_NDRG1,1.3379489065697872,copynumber
metabolomics_C48:2 TAG,1.332521397232119,metabolomics
copynumber_CR1,1.3305156109592742,copynumber
metabolomics_alpha-glycerophosphate,1.31888100408228,metabolomics
copynumber_RAC1,1.31255652468112,copynumber
copynumber_RB1,1.302144335015339,copynumber
metabolomics_C24:1 SM,1.2940555268390326,metabolomics
metabolomics_betaine,1.2870767461187431,metabolomics
conditionals_tissue_Skin,1.2770309100348718,conditionals
metabolomics_threonine,1.2759324087109016,metabolomics
metabolomics_C54:4 TAG,1.2730209177871772,metabolomics
copynumber_KLF5,1.271987515498158,copynumber
copynumber_SMAD4,1.2716967214399983,copynumber
copynumber_MLLT3,1.269078977235835,copynumber
metabolomics_butyrobetaine,1.2664564594587524,metabolomics
drugresponse_1091;BMS-536924;GDSC1,1.2646895602627386,drugresponse
drugresponse_1047;Nutlin-3a (-);GDSC1,1.2506289710026297,drugresponse
metabolomics_NAD,1.2475083840791776,metabolomics
copynumber_TCF4,1.2469119151968704,copynumber
metabolomics_niacinamide,1.2464818591374116,metabolomics
metabolomics_C16:1 SM,1.2446020173129506,metabolomics
metabolomics_asparagine,1.2424284436254425,metabolomics
drugresponse_1049;PD173074;GDSC1,1.2222745359920488,drugresponse
drugresponse_1372;Trametinib;GDSC2,1.217712429487066,drugresponse
metabolomics_glycine,1.21186768638564,metabolomics
drugresponse_478;LDN-193189;GDSC1,1.2049430656552893,drugresponse
drugresponse_380;BIBF-1120;GDSC1,1.2022508346839058,drugresponse
metabolomics_C54:2 TAG,1.2002115144388994,metabolomics
copynumber_CUX1,1.199147351455368,copynumber
metabolomics_C34:2 PC,1.1951937513717987,metabolomics
copynumber_H3C2,1.1934508061103637,copynumber
copynumber_MYCN,1.1905850051724696,copynumber
copynumber_TERT,1.1889865275568297,copynumber
metabolomics_UDP-galactose/UDP-glucose,1.1831560823563834,metabolomics
metabolomics_C50:1 TAG,1.181985331668493,metabolomics
copynumber_PDCD1LG2,1.1784142613950106,copynumber
metabolomics_C32:1 PC,1.1759386678239314,metabolomics
drugresponse_1932;NVP-ADW742;GDSC2,1.174153327678085,drugresponse
drugresponse_2161;Rigosertib;GDSC2,1.1739965844860705,drugresponse
drugresponse_1054;Palbociclib;GDSC1,1.173808577725154,drugresponse
copynumber_FOXP1,1.172583375693827,copynumber
copynumber_CYSLTR2,1.1718096213671725,copynumber
drugresponse_1149;TW 37;GDSC1,1.1693475830228202,drugresponse
metabolomics_C16:0 LPC,1.1674422060913896,metabolomics
copynumber_CD274,1.163742132879818,copynumber
metabolomics_carnitine,1.1631082984570986,metabolomics
metabolomics_hexanoylcarnitine,1.1595578237603956,metabolomics
drugresponse_1085;Sorafenib;GDSC2,1.156527125066487,drugresponse
copynumber_ERCC5,1.145008460782124,copynumber
drugresponse_1561;Taselisib;GDSC2,1.14248758701874,drugresponse
drugresponse_236;IC-87114;GDSC1,1.140696062014238,drugresponse
metabolomics_C48:1 TAG,1.1387225949373738,metabolomics
drugresponse_1007;Docetaxel;GDSC1,1.1379340935956084,drugresponse
drugresponse_1564;SCH772984;GDSC2,1.1371621460123,drugresponse
copynumber_ASXL1,1.1298118384181792,copynumber
copynumber_JAK2,1.1292081640482057,copynumber
drugresponse_1060;PD0325901;GDSC2,1.124644437298096,drugresponse
drugresponse_1966;KIT_6754;GDSC2,1.1210408846547362,drugresponse
drugresponse_1911;Dactinomycin;GDSC2,1.1190268863854251,drugresponse
metabolomics_alanine,1.116569440993158,metabolomics
copynumber_TCEA1,1.1149406707837228,copynumber
drugresponse_2096;VX-11e;GDSC2,1.1140851962298115,drugresponse
metabolomics_inosine,1.1138746885494055,metabolomics
drugresponse_1498;Selumetinib;GDSC1,1.1119439979554626,drugresponse
drugresponse_269;NSC-207895;GDSC1,1.1067217018840532,drugresponse
metabolomics_proline,1.1061801131936335,metabolomics
metabolomics_C32:2 PC,1.1002147909930775,metabolomics
metabolomics_C50:3 TAG,1.0991115306786938,metabolomics
metabolomics_phosphocreatine,1.0971739812247152,metabolomics
drugresponse_1032;Afatinib;GDSC2,1.0970622272995376,drugresponse
copynumber_ARHGEF10,1.0964333413117413,copynumber
metabolomics_C52:1 TAG,1.0951444198182412,metabolomics
metabolomics_uracil,1.0951320507454994,metabolomics
metabolomics_ornithine,1.0950361975598204,metabolomics
copynumber_ZNF680,1.0935831893381605,copynumber
drugresponse_1032;Afatinib;GDSC1,1.0928611254062397,drugresponse
metabolomics_2-deoxycytidine,1.0896582469031264,metabolomics
drugresponse_2365;ML216;GDSC2,1.089551982075086,drugresponse
drugresponse_2078;Senexin B;GDSC2,1.0890599878071814,drugresponse
copynumber_RAD21,1.0874283200673498,copynumber
drugresponse_1560;Alpelisib;GDSC2,1.086692781192542,drugresponse
metabolomics_glutathione reduced,1.0846750793110098,metabolomics
metabolomics_taurine,1.083341410646724,metabolomics
copynumber_ING1,1.082268848067389,copynumber
drugresponse_476;SB505124;GDSC1,1.082220117560614,drugresponse
metabolomics_oleylcarnitine,1.0797426205842058,metabolomics
drugresponse_1014;Refametinib;GDSC1,1.079545824018041,drugresponse
copynumber_DDX6,1.07924087484314,copynumber
copynumber_LIFR,1.078799511390413,copynumber
copynumber_FAM135B,1.0766875651651695,copynumber
drugresponse_136;Mitomycin-C;GDSC1,1.076614310181509,drugresponse
copynumber_EXT1,1.0761745719873066,copynumber
metabolomics_C54:6 TAG,1.0752017832127585,metabolomics
copynumber_KDSR,1.0748857602385395,copynumber
metabolomics_C14:0 SM,1.0726363337596931,metabolomics
copynumber_LATS2,1.0687277261447956,copynumber
metabolomics_valine,1.0675022026170908,metabolomics
metabolomics_oxalate,1.0669280353336956,metabolomics
conditionals_mut_KMT2D,1.0651625339318258,conditionals
copynumber_CRNKL1,1.0643125261262627,copynumber
copynumber_BCL2,1.0639123977279548,copynumber
metabolomics_F1P/F6P/G1P/G6P,1.0633922751113305,metabolomics
drugresponse_1017;Olaparib;GDSC1,1.0600554120045094,drugresponse
metabolomics_C36:2 PC,1.05932807955678,metabolomics
drugresponse_1954;ASLAN002;GDSC2,1.0583888320143875,drugresponse
drugresponse_2045;AMG-319;GDSC2,1.0528500796648836,drugresponse
metabolomics_adenosine,1.051729306209896,metabolomics
copynumber_BAP1,1.0506397450534442,copynumber
drugresponse_1430;IGFR_3801;GDSC1,1.0479772405365937,drugresponse
drugresponse_257;NPK76-II-72-1;GDSC1,1.0472380360873172,drugresponse
copynumber_CARD11,1.047198340446913,copynumber
drugresponse_1518;Lasalocid;GDSC1,1.0459244790376876,drugresponse
copynumber_CDK6,1.0423471080783906,copynumber
metabolomics_C34:1 DAG,1.0399469003119488,metabolomics
metabolomics_C18:1 CE,1.0393416362260994,metabolomics
metabolomics_C18:1 SM,1.0354793163246971,metabolomics
metabolomics_C36:3 PC,1.0351817056265464,metabolomics
metabolomics_adipate,1.0339204089507503,metabolomics
metabolomics_AMP,1.0329246568205783,metabolomics
conditionals_mut_KRAS,1.032584140229394,conditionals
drugresponse_1069;EHT-1864;GDSC2,1.031818038135388,drugresponse
copynumber_ABCB1,1.0312282779013422,copynumber
copynumber_CDH10,1.0309304187997754,copynumber
drugresponse_1494;SN-38;GDSC2,1.02606856951239,drugresponse
drugresponse_303;PIK-93;GDSC1,1.023362971938536,drugresponse
metabolomics_palmitoylcarnitine,1.0210006303549182,metabolomics
copynumber_PSIP1,1.0206489823770073,copynumber
conditionals_mut_RB1,1.0204964885086647,conditionals
metabolomics_C18:0 LPC,1.019573828567668,metabolomics
copynumber_DEK,1.0169487444091947,copynumber
copynumber_GNAS,1.016844224297757,copynumber
drugresponse_171;AKT inhibitor VIII;GDSC1,1.0168061801444273,drugresponse
copynumber_KMT2C,1.0163149375716922,copynumber
drugresponse_1016;Temsirolimus;GDSC1,1.0162623133247584,drugresponse
drugresponse_1018;Veliparib;GDSC1,1.014312051099334,drugresponse
metabolomics_trimethylamine-N-oxide,1.0142891430090235,metabolomics
metabolomics_C52:4 TAG,1.0128891199943642,metabolomics
metabolomics_phenylalanine,1.0108215020430211,metabolomics
metabolomics_C36:1 PC,1.0088809179217535,metabolomics
conditionals_mut_KMT2C,1.0077873473882812,conditionals
copynumber_DIS3,1.0072738541575987,copynumber
metabolomics_C56:3 TAG,1.0070351407030331,metabolomics
copynumber_NBN,1.0062379605306455,copynumber
metabolomics_C58:6 TAG,1.0055045456205494,metabolomics
drugresponse_1908;Ulixertinib;GDSC2,1.0054430641924437,drugresponse
drugresponse_225;Genentech Cpd 10;GDSC1,1.004957830074478,drugresponse
metabolomics_acetylcarnitine,1.0036751337568586,metabolomics
copynumber_SIRPA,1.003177834190688,copynumber
copynumber_MET,1.0018646492722745,copynumber
drugresponse_1248;Daporinad;GDSC1,0.9993707366926292,drugresponse
metabolomics_carnosine,0.9974914306000772,metabolomics
drugresponse_1062;Selumetinib;GDSC1,0.993829342209528,drugresponse
metabolomics_lysine,0.9934372102743376,metabolomics
drugresponse_1558;Lapatinib;GDSC2,0.992491396085072,drugresponse
drugresponse_1549;Sapatinib;GDSC2,0.9922603661016116,drugresponse
drugresponse_134;Etoposide;GDSC1,0.98859938337376,drugresponse
drugresponse_1918;AZD8186;GDSC2,0.9884706825042252,drugresponse
drugresponse_279;BIX02189;GDSC1,0.9872888830810778,drugresponse
copynumber_RECQL4,0.9871298135602572,copynumber
metabolomics_C16:0 SM,0.986947555054098,metabolomics
metabolomics_stearoylcarnitine,0.9853205268141542,metabolomics
drugresponse_1072;Avagacestat;GDSC2,0.9837430770103291,drugresponse
copynumber_PTPRB,0.9837048055724495,copynumber
metabolomics_hexoses (HILIC neg),0.9823494424679788,metabolomics
drugresponse_1510;Linsitinib;GDSC2,0.9789228223624716,drugresponse
drugresponse_1006;Cytarabine;GDSC1,0.9788984736803916,drugresponse
drugresponse_1039;SL0101;GDSC1,0.9785620601461844,drugresponse
metabolomics_citrulline,0.9767083842468604,metabolomics
drugresponse_1133;Serdemetan;GDSC1,0.974650424305708,drugresponse
drugresponse_1938;Tretinoin;GDSC2,0.974243369731764,drugresponse
metabolomics_C20:4 CE,0.973240878455492,metabolomics
"drugresponse_376;Brivanib, BMS-540215;GDSC1",0.972553456422392,drugresponse
copynumber_MB21D2,0.9711613057064794,copynumber
drugresponse_437;Trichostatin A;GDSC1,0.9708464757132816,drugresponse
metabolomics_arginine,0.9678829527138528,metabolomics
drugresponse_546;FTY-720;GDSC1,0.9667910201703592,drugresponse
copynumber_LZTR1,0.9658940387385492,copynumber
drugresponse_1241;CHIR-99021;GDSC1,0.964747382113652,drugresponse
metabolomics_C16:0 CE,0.9619620759355768,metabolomics
drugresponse_1377;Afatinib;GDSC1,0.960666601066799,drugresponse
drugresponse_2109;AZ6102;GDSC2,0.9599226555937398,drugresponse
copynumber_FLT4,0.9598829049041334,copynumber
metabolomics_C58:7 TAG,0.9569063660856072,metabolomics
copynumber_NIPBL,0.9546915065187308,copynumber
metabolomics_C38:5 PC,0.953863198746482,metabolomics
metabolomics_C24:0 SM,0.9538224980119802,metabolomics
drugresponse_194;Luminespib;GDSC1,0.9512471338177476,drugresponse
metabolomics_C22:0 SM,0.9504634463963192,metabolomics
drugresponse_1047;Nutlin-3a (-);GDSC2,0.9501521535562096,drugresponse
metabolomics_inositol,0.9485683439606896,metabolomics
copynumber_TRRAP,0.9482155930577648,copynumber
metabolomics_myristoylcarnitine,0.9480153979337532,metabolomics
drugresponse_1092;Saracatinib;GDSC2,0.9449674326581944,drugresponse
drugresponse_1374;Dabrafenib (1373) + Trametinib (1372);GDSC1,0.9434719866144692,drugresponse
drugresponse_284;JNJ38877605;GDSC1,0.9430431662244132,drugresponse
copynumber_SS18L1,0.941976765961032,copynumber
drugresponse_1458;PARP_9495;GDSC1,0.9404910084998817,drugresponse
drugresponse_177;GSK650394;GDSC1,0.9390666380988346,drugresponse
copynumber_ZBTB7B,0.9375300989413732,copynumber
drugresponse_1058;Pictilisib;GDSC2,0.935117748416804,drugresponse
drugresponse_1436;MCT1_6447;GDSC1,0.9326593829859164,drugresponse
copynumber_NFATC2,0.9322369592400988,copynumber
copynumber_PDE4DIP,0.932119636126443,copynumber
drugresponse_474;ARRY-520;GDSC1,0.9316972976964616,drugresponse
metabolomics_allantoin,0.9311351533700816,metabolomics
copynumber_IL7R,0.9309419986326902,copynumber
copynumber_EIF3E,0.9304015836699052,copynumber
metabolomics_C18:1 LPE,0.9262441571715828,metabolomics
metabolomics_C18:2 CE,0.9252812204572568,metabolomics
copynumber_TFEB,0.9238286768537236,copynumber
metabolomics_malonylcarnitine,0.9212696536100464,metabolomics
drugresponse_1200;Fulvestrant;GDSC2,0.9203515354782684,drugresponse
drugresponse_1013;Nilotinib;GDSC2,0.919934281226169,drugresponse
drugresponse_1401;AZD5438;GDSC1,0.919821372323774,drugresponse
metabolomics_SDMA/ADMA,0.9175931129621911,metabolomics
metabolomics_C38:6 PC,0.9168683755185012,metabolomics
metabolomics_sorbitol,0.9168665340799164,metabolomics
metabolomics_C18:1 LPC,0.9165658457887343,metabolomics
metabolomics_fumarate/maleate/alpha-ketoisovalerate,0.9164012728138178,metabolomics
copynumber_PTPRK,0.916225712605951,copynumber
drugresponse_2071;Menin_MLL_8690;GDSC2,0.9155778396189828,drugresponse
drugresponse_1924;Ipatasertib;GDSC2,0.9142709135286052,drugresponse
metabolomics_malate,0.9105481909656916,metabolomics
drugresponse_156;AZD6482;GDSC1,0.9092739669330284,drugresponse
copynumber_SOX21,0.9080544774510214,copynumber
drugresponse_1066;AZD6482;GDSC1,0.9080401625379096,drugresponse
drugresponse_1069;EHT-1864;GDSC1,0.9077072532576188,drugresponse
copynumber_FOXO1,0.9074347788118072,copynumber
metabolomics_citrate,0.9046522060452282,metabolomics
drugresponse_1036;PLX-4720;GDSC2,0.9039019760944528,drugresponse
metabolomics_C22:6 LPE,0.9036518156197308,metabolomics
metabolomics_CMP,0.9034732382823596,metabolomics
drugresponse_366;TWS119;GDSC1,0.9017261716281844,drugresponse
drugresponse_238;Idelalisib;GDSC1,0.9002862473420203,drugresponse
drugresponse_1089;Oxaliplatin;GDSC2,0.8992372581552682,drugresponse
copynumber_SMO,0.8988616593369991,copynumber
copynumber_SDC4,0.8965821425927643,copynumber
copynumber_HLA-B,0.8964691122650589,copynumber
metabolomics_pantothenate,0.8963291318783804,metabolomics
copynumber_HOXA9,0.8951520532688156,copynumber
drugresponse_375;Voxtalisib;GDSC1,0.8913072083122874,drugresponse
drugresponse_1945;Taselisib;GDSC2,0.891172397492516,drugresponse
copynumber_KDM6A,0.8889942416525176,copynumber
metabolomics_valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,0.8886590226317818,metabolomics
copynumber_RBM39,0.8884913588582015,copynumber
copynumber_HOXA11,0.8880242211908951,copynumber
copynumber_SALL4,0.8867271470557635,copynumber
drugresponse_1930;Telomerase Inhibitor IX;GDSC2,0.8840627911543559,drugresponse
copynumber_TPM3,0.8838348215888935,copynumber
copynumber_FOXA2,0.8827273289346064,copynumber
copynumber_GMPS,0.8822007496695454,copynumber
copynumber_PTPRT,0.8817021220708025,copynumber
drugresponse_1010;Gefitinib;GDSC2,0.8809811946445193,drugresponse
copynumber_H4C9,0.8808271543807192,copynumber
drugresponse_1242;(5Z)-7-Oxozeaenol;GDSC1,0.8772861019741663,drugresponse
drugresponse_1375;Temozolomide;GDSC2,0.877052594357881,drugresponse
drugresponse_1429;IAP_7638;GDSC1,0.8766100876622589,drugresponse
copynumber_MALT1,0.8744880081766556,copynumber
copynumber_PCDH17,0.8738922833761779,copynumber
metabolomics_thiamine,0.8735538668196539,metabolomics
copynumber_RBM38,0.8731513840614488,copynumber
copynumber_PTEN,0.8706190012160026,copynumber
drugresponse_1594;OSI-027;GDSC2,0.8702899184925446,drugresponse
metabolomics_acetylglycine,0.8694164228405432,metabolomics
metabolomics_2-aminoadipate,0.8688110750325576,metabolomics
copynumber_PTK6,0.867957078021732,copynumber
drugresponse_1054;Palbociclib;GDSC2,0.8677495113779908,drugresponse
metabolomics_C38:4 PC,0.8637004104995109,metabolomics
drugresponse_1392;Bleomycin (10 uM);GDSC1,0.8636965539398135,drugresponse
copynumber_BIRC3,0.8636734656641463,copynumber
drugresponse_202;GSK1904529A;GDSC1,0.8628677960888862,drugresponse
copynumber_RSPO2,0.8628351441682455,copynumber
copynumber_NSD1,0.8625208082971654,copynumber
copynumber_BCL9,0.861775771097178,copynumber
drugresponse_245;UNC0638;GDSC1,0.8596091290518846,drugresponse
copynumber_LMNA,0.8580772422731846,copynumber
drugresponse_1169;AZ628;GDSC2,0.856676469825181,drugresponse
copynumber_SFRP4,0.8553244270183936,copynumber
drugresponse_1925;GDC0810;GDSC2,0.854956651409401,drugresponse
drugresponse_1495;Olaparib;GDSC1,0.8546678052771888,drugresponse
drugresponse_2162;Danusertib;GDSC2,0.8542681952028085,drugresponse
drugresponse_2076;ERK_5330;GDSC2,0.8538989224089726,drugresponse
copynumber_HIP1,0.8533423241627484,copynumber
copynumber_MUC1,0.8520293562600588,copynumber
drugresponse_1053;MK-2206;GDSC2,0.8518627750391149,drugresponse
metabolomics_GABA,0.8515293429000492,metabolomics
copynumber_NT5C3A,0.8497463966389451,copynumber
metabolomics_lauroylcarnitine,0.8494930387370079,metabolomics
drugresponse_1084;Rapamycin;GDSC2,0.8494616259094514,drugresponse
drugresponse_1175;Rucaparib;GDSC1,0.8491613259147003,drugresponse
drugresponse_1192;GSK269962A;GDSC1,0.84885644798624,drugresponse
drugresponse_1025;SB216763;GDSC2,0.847446029966999,drugresponse
metabolomics_C16:0 LPE,0.8469778455220001,metabolomics
drugresponse_432;Flavopiridol;GDSC1,0.8458772941861784,drugresponse
drugresponse_1373;Dabrafenib;GDSC2,0.845091540390346,drugresponse
copynumber_FLCN,0.8447016918630592,copynumber
drugresponse_1463;AZD1332;GDSC1,0.8444522907504007,drugresponse
metabolomics_lactate,0.8442044400370518,metabolomics
metabolomics_C32:0 PC,0.8431481195504429,metabolomics
copynumber_FGFR4,0.8414907337351424,copynumber
metabolomics_C34:2 DAG,0.8408443443989648,metabolomics
drugresponse_1372;Trametinib;GDSC1,0.8406821697135202,drugresponse
copynumber_ETNK1,0.8406023619737459,copynumber
drugresponse_207;AS601245;GDSC1,0.839767482622975,drugresponse
copynumber_BCL6,0.8383371555013536,copynumber
drugresponse_1193;UNC0638;GDSC2,0.8377673386489893,drugresponse
drugresponse_304;SB52334;GDSC1,0.8360413710176702,drugresponse
drugresponse_166;FTI-277;GDSC1,0.8359224566784753,drugresponse
metabolomics_aconitate,0.835659940326346,metabolomics
copynumber_ARNT,0.8347585572177484,copynumber
drugresponse_1451;PLK_6522;GDSC1,0.834475092401395,drugresponse
copynumber_PDPR,0.8341936909314088,copynumber
metabolomics_tyrosine,0.8339762815296893,metabolomics
metabolomics_N-carbamoyl-beta-alanine,0.8338427473302008,metabolomics
drugresponse_262;VX-11e;GDSC1,0.8323317541085197,drugresponse
copynumber_TP63,0.8315408122726734,copynumber
drugresponse_1915;AZD3759;GDSC2,0.830529941491666,drugresponse
drugresponse_1516;Cymarine;GDSC1,0.8302709048482978,drugresponse
metabolomics_C20:4 LPC,0.8292903644359451,metabolomics
copynumber_LPP,0.8288293284498995,copynumber
copynumber_KRAS,0.8287228242459543,copynumber
drugresponse_329;QL-XI-92;GDSC1,0.8272743916293118,drugresponse
metabolomics_C36:4 PC-B,0.8257854090700655,metabolomics
copynumber_ZNF521,0.8256786308938221,copynumber
copynumber_PAX5,0.8250843588430317,copynumber
drugresponse_1021;Axitinib;GDSC1,0.8244497263880282,drugresponse
drugresponse_1386;Doxorubicin;GDSC1,0.8231645491789544,drugresponse
drugresponse_1378;Bleomycin (50 uM);GDSC1,0.8230629842602594,drugresponse
drugresponse_2304;BMS-911543;GDSC2,0.8210575041813934,drugresponse
metabolomics_methionine,0.8209820736153673,metabolomics
drugresponse_2270;BAY-598;GDSC2,0.8179959272122908,drugresponse
copynumber_DDX5,0.8173773187125056,copynumber
drugresponse_332;XMD15-27;GDSC1,0.8171108776497732,drugresponse
copynumber_TET2,0.8162625834906373,copynumber
drugresponse_449;CD532;GDSC1,0.8160559340813135,drugresponse
metabolomics_butyrylcarnitine/isobutyrylcarnitine,0.8150568363696247,metabolomics
drugresponse_1060;PD0325901;GDSC1,0.814022133768988,drugresponse
copynumber_BIRC6,0.813986854399887,copynumber
copynumber_RHPN2,0.8125610792062873,copynumber
metabolomics_C54:5 TAG,0.8124537884403522,metabolomics
drugresponse_2152;I-BET151;GDSC2,0.8117896388830016,drugresponse
metabolomics_glutathione oxidized,0.8115868792676764,metabolomics
metabolomics_C18:0 LPE,0.8115136026361973,metabolomics
drugresponse_1009;Tretinoin;GDSC1,0.8110388105924379,drugresponse
drugresponse_291;KIN001-266;GDSC1,0.8107371071563909,drugresponse
metabolomics_C16:1 LPC,0.8087969768689708,metabolomics
metabolomics_C38:2 PC,0.8084470507673883,metabolomics
drugresponse_1916;AZD5363;GDSC2,0.8077701661970198,drugresponse
copynumber_ERBB2,0.8052355566812682,copynumber
drugresponse_2260;BI-7273;GDSC2,0.8049744719399503,drugresponse
copynumber_TLX3,0.8046154297964249,copynumber
copynumber_HEY1,0.8045247185434297,copynumber
metabolomics_isocitrate,0.8033623314068354,metabolomics
copynumber_KAT6A,0.8032590301458137,copynumber
copynumber_CCND1,0.8028782945161362,copynumber
drugresponse_1460;PARP_9482;GDSC1,0.8026852762795157,drugresponse
drugresponse_2324;CCT244747;GDSC2,0.8022761302121282,drugresponse
drugresponse_1970;ERK_6197;GDSC2,0.8020348258111193,drugresponse
drugresponse_326;GSK690693;GDSC1,0.8017357092449596,drugresponse
drugresponse_1527;Pictilisib;GDSC1,0.8013651477410534,drugresponse
drugresponse_372;Pilaralisib;GDSC1,0.801076919660369,drugresponse
copynumber_HNRNPA2B1,0.8009446532189193,copynumber
metabolomics_C50:0 TAG,0.8009303034614831,metabolomics
copynumber_XPC,0.7999077795054715,copynumber
copynumber_MAP2K4,0.7998089992013743,copynumber
copynumber_PCMTD1,0.7995146002309541,copynumber
drugresponse_208;Ispinesib Mesylate;GDSC1,0.799081123562594,drugresponse
copynumber_RUNX1T1,0.7990053401060717,copynumber
drugresponse_1371;PLX-4720;GDSC1,0.7969526063248483,drugresponse
drugresponse_1494;SN-38;GDSC1,0.7968303672542295,drugresponse
drugresponse_1237;EPZ004777;GDSC2,0.7956909516363265,drugresponse
metabolomics_C58:8 TAG,0.7945769158795744,metabolomics
drugresponse_2028;STAT3_2372;GDSC2,0.7943220685876953,drugresponse
metabolomics_xanthine,0.793863669180766,metabolomics
copynumber_SLC34A2,0.7928681579493356,copynumber
copynumber_NCOR1,0.7927730070596027,copynumber
copynumber_HOOK3,0.7927334100761526,copynumber
drugresponse_2090;EGFR_7518;GDSC2,0.7923379323510152,drugresponse
drugresponse_344;THZ-2-49;GDSC1,0.7899907858087984,drugresponse
metabolomics_C34:1 PC,0.7891698594992245,metabolomics
copynumber_AXIN2,0.7889725310325303,copynumber
drugresponse_374;GSK1059615;GDSC1,0.7888761065600857,drugresponse
drugresponse_2466;CA3;GDSC2,0.788847936493768,drugresponse
drugresponse_1940;WIKI4;GDSC2,0.7884626849177975,drugresponse
metabolomics_GMP,0.7883035904491448,metabolomics
copynumber_ASXL2,0.7876554572239439,copynumber
copynumber_CCND3,0.7873312801163499,copynumber
copynumber_SMARCB1,0.7861518298201329,copynumber
copynumber_CDH1,0.7853636980037495,copynumber
drugresponse_1453;RAF_9304;GDSC1,0.7846000346603684,drugresponse
drugresponse_255;CP724714;GDSC1,0.7834769172741982,drugresponse
copynumber_IKZF1,0.7827496611612165,copynumber
drugresponse_446;MIM1;GDSC1,0.7823159479330523,drugresponse
metabolomics_3-phosphoglycerate,0.7811824968940931,metabolomics
copynumber_FAT3,0.7809890568559836,copynumber
copynumber_SETDB1,0.7806191996083751,copynumber
copynumber_EGFR,0.7805455364615811,copynumber
drugresponse_1001;AICA Ribonucleotide;GDSC1,0.7789121386373874,drugresponse
drugresponse_222;BX-912;GDSC1,0.778530877520554,drugresponse
crisprcas9_EFR3A,0.7779020005240987,crisprcas9
drugresponse_1931;MIRA-1;GDSC2,0.7760459535934726,drugresponse
drugresponse_2046;MK-8776;GDSC2,0.7753775618776125,drugresponse
metabolomics_C36:1 DAG,0.7744087465182917,metabolomics
drugresponse_308;Foretinib;GDSC1,0.7743106903067225,drugresponse
metabolomics_aspartate,0.7736917169975426,metabolomics
conditionals_mut_BRAF,0.7726992894857116,conditionals
copynumber_KMT2A,0.7716016510334205,copynumber
drugresponse_1942;Pexidartinib;GDSC2,0.7709712857647313,drugresponse
metabolomics_ribose-5-P/ribulose5-P,0.7708823113438197,metabolomics
metabolomics_2-hydroxyglutarate,0.7704055753763472,metabolomics
drugresponse_1459;PARP_0108;GDSC1,0.7703140154116647,drugresponse
metabolomics_urate,0.7700622088221639,metabolomics
drugresponse_1937;S-crizotinib;GDSC2,0.7697239943711716,drugresponse
copynumber_CREB3L2,0.7693988364809029,copynumber
drugresponse_165;DMOG;GDSC1,0.769258769146584,drugresponse
copynumber_KLHL6,0.7678724192095603,copynumber
copynumber_SOHLH2,0.7656143148663397,copynumber
