feature,importance,omic_layer
drugresponse_1058;Pictilisib;GDSC2,1.4465452617435952,drugresponse
copynumber_TERT,1.4451898317774643,copynumber
drugresponse_1372;Trametinib;GDSC2,1.4441009464283687,drugresponse
drugresponse_1053;MK-2206;GDSC2,1.4434822596808892,drugresponse
metabolomics_AMP,1.442935257251568,metabolomics
metabolomics_C52:1 TAG,1.4422589807994546,metabolomics
drugresponse_1427;AZD5582;GDSC1,1.4398842780958068,drugresponse
drugresponse_356;AT7867;GDSC1,1.4385608278319342,drugresponse
metabolomics_oxalate,1.4383503657070895,metabolomics
drugresponse_2048;Vinorelbine;GDSC2,1.434995434482825,drugresponse
drugresponse_1926;GNE-317;GDSC2,1.432303709665807,drugresponse
drugresponse_416;CAY10566;GDSC1,1.432025925446474,drugresponse
drugresponse_1091;BMS-536924;GDSC1,1.4302142600777064,drugresponse
metabolomics_C20:4 CE,1.4283590668771262,metabolomics
copynumber_MET,1.4274229051542755,copynumber
drugresponse_1069;EHT-1864;GDSC2,1.4272537851925275,drugresponse
drugresponse_1560;Alpelisib;GDSC2,1.425334908264441,drugresponse
drugresponse_1402;AZD7762;GDSC1,1.423968178642998,drugresponse
drugresponse_284;JNJ38877605;GDSC1,1.423332100020414,drugresponse
metabolomics_inosine,1.418582827975184,metabolomics
drugresponse_1261;rTRAIL;GDSC1,1.4174926908073275,drugresponse
copynumber_BAP1,1.4134390893895583,copynumber
drugresponse_1038;NU7441;GDSC2,1.411321054104319,drugresponse
drugresponse_225;Genentech Cpd 10;GDSC1,1.409791386964629,drugresponse
drugresponse_449;CD532;GDSC1,1.4068049478350866,drugresponse
drugresponse_1169;AZ628;GDSC2,1.4040248942583735,drugresponse
copynumber_KLF5,1.4035331881158146,copynumber
drugresponse_2161;Rigosertib;GDSC2,1.4024766947886622,drugresponse
metabolomics_C18:2 CE,1.4019106036895197,metabolomics
drugresponse_208;Ispinesib Mesylate;GDSC1,1.3985145394557477,drugresponse
drugresponse_1057;Dactolisib;GDSC2,1.3972198474068442,drugresponse
metabolomics_C56:3 TAG,1.3942596364424158,metabolomics
drugresponse_165;DMOG;GDSC1,1.391663051042651,drugresponse
drugresponse_2109;AZ6102;GDSC2,1.391193204034897,drugresponse
drugresponse_1060;PD0325901;GDSC2,1.390646431956427,drugresponse
drugresponse_1016;Temsirolimus;GDSC1,1.3902682701186506,drugresponse
drugresponse_1012;Vorinostat;GDSC1,1.3890519545586355,drugresponse
drugresponse_1007;Docetaxel;GDSC2,1.3890335549345112,drugresponse
metabolomics_cystathionine,1.3880613874277574,metabolomics
drugresponse_1021;Axitinib;GDSC2,1.3860965718047755,drugresponse
drugresponse_1031;Elesclomol;GDSC1,1.3860753584552203,drugresponse
drugresponse_1451;PLK_6522;GDSC1,1.38509218163468,drugresponse
drugresponse_546;FTY-720;GDSC1,1.3850192855288177,drugresponse
drugresponse_1259;Talazoparib;GDSC2,1.3826967967720964,drugresponse
drugresponse_442;IMD-0354;GDSC1,1.3795659534281768,drugresponse
copynumber_CYSLTR2,1.3785064500853212,copynumber
metabolomics_C22:0 SM,1.3779526205425854,metabolomics
drugresponse_437;Trichostatin A;GDSC1,1.374623846205102,drugresponse
drugresponse_1916;AZD5363;GDSC2,1.3686303412937515,drugresponse
copynumber_TRRAP,1.3658501998959338,copynumber
copynumber_TGIF1,1.3657995119254407,copynumber
metabolomics_citrulline,1.3656819333023926,metabolomics
metabolomics_C32:1 PC,1.365391140620046,metabolomics
drugresponse_1458;PARP_9495;GDSC1,1.364995095243715,drugresponse
copynumber_PTPRB,1.3627717753534547,copynumber
drugresponse_2282;Romidepsin;GDSC2,1.3622582678199562,drugresponse
metabolomics_C16:1 SM,1.3615063848837332,metabolomics
metabolomics_allantoin,1.3601625177634051,metabolomics
copynumber_LIFR,1.3580596665282452,copynumber
drugresponse_245;UNC0638;GDSC1,1.355042101358205,drugresponse
metabolomics_carnitine,1.3500529595346171,metabolomics
metabolomics_C18:0 CE,1.3497290421432209,metabolomics
drugresponse_1494;SN-38;GDSC1,1.347460310647374,drugresponse
drugresponse_201;Epothilone B;GDSC1,1.34502849861373,drugresponse
copynumber_ARHGEF10,1.3449803783785734,copynumber
metabolomics_serine,1.3439580115293246,metabolomics
metabolomics_C50:0 TAG,1.3429871962036986,metabolomics
metabolomics_alpha-glycerophosphate,1.3372109808085986,metabolomics
drugresponse_1632;Ribociclib;GDSC2,1.3360507320645796,drugresponse
metabolomics_taurine,1.3344687377258997,metabolomics
drugresponse_1009;Tretinoin;GDSC1,1.3339148747850462,drugresponse
drugresponse_412;Venotoclax;GDSC1,1.3336123924636356,drugresponse
metabolomics_CMP,1.3332503464566243,metabolomics
drugresponse_2110;GSK591;GDSC2,1.3328348100363414,drugresponse
drugresponse_179;5-Fluorouracil;GDSC1,1.3318255858361496,drugresponse
drugresponse_263;FR-180204;GDSC1,1.331589858565886,drugresponse
drugresponse_1073;5-Fluorouracil;GDSC2,1.3293160786191345,drugresponse
drugresponse_1372;Trametinib;GDSC1,1.3276470799990985,drugresponse
drugresponse_1909;Venetoclax;GDSC2,1.3276010768315696,drugresponse
drugresponse_2020;Poziotinib;GDSC2,1.3269857385228077,drugresponse
drugresponse_196;Phenformin;GDSC1,1.3266719132961726,drugresponse
drugresponse_1461;TANK_1366;GDSC1,1.326393943369927,drugresponse
drugresponse_1445;AZD8835;GDSC1,1.326071481536521,drugresponse
drugresponse_474;ARRY-520;GDSC1,1.3242388781547594,drugresponse
metabolomics_C16:0 LPE,1.3238816838697252,metabolomics
copynumber_DEK,1.3233724924109975,copynumber
metabolomics_C58:6 TAG,1.3203321095935854,metabolomics
drugresponse_173;FH535;GDSC1,1.317167869634799,drugresponse
drugresponse_228;AKT inhibitor VIII;GDSC1,1.3168716409751355,drugresponse
drugresponse_1429;IAP_7638;GDSC1,1.3165994129570586,drugresponse
drugresponse_344;THZ-2-49;GDSC1,1.315593123739793,drugresponse
drugresponse_1005;Cisplatin;GDSC1,1.314870484208803,drugresponse
drugresponse_1060;PD0325901;GDSC1,1.3137215043563684,drugresponse
drugresponse_1997;WEHI-539;GDSC2,1.3125607294574442,drugresponse
copynumber_CR1,1.3095494279534776,copynumber
copynumber_ING1,1.3075052886151002,copynumber
drugresponse_362;CI-1033;GDSC1,1.3069555355678808,drugresponse
drugresponse_1003;Camptothecin;GDSC2,1.3057065058917925,drugresponse
metabolomics_C50:3 TAG,1.301467312390005,metabolomics
metabolomics_glutamate,1.300628848573012,metabolomics
drugresponse_1084;Rapamycin;GDSC2,1.300443537191313,drugresponse
drugresponse_1446;PI3Ka_4409;GDSC1,1.296924589314574,drugresponse
drugresponse_308;Foretinib;GDSC1,1.2966927125640522,drugresponse
metabolomics_C22:6 CE,1.2958354323988257,metabolomics
drugresponse_1259;Talazoparib;GDSC1,1.2935261594332803,drugresponse
metabolomics_alanine,1.2883144808948346,metabolomics
drugresponse_1011;Navitoclax;GDSC1,1.2851998409070344,drugresponse
drugresponse_1049;PD173074;GDSC2,1.2847458515651584,drugresponse
drugresponse_1437;MCT4_1422;GDSC1,1.2837994512319586,drugresponse
drugresponse_1021;Axitinib;GDSC1,1.2826949877693277,drugresponse
copynumber_FOXP1,1.281913742965558,copynumber
metabolomics_C38:5 PC,1.281447331870066,metabolomics
drugresponse_1444;AZD8186;GDSC1,1.2811599559259403,drugresponse
copynumber_CDK6,1.279822086063069,copynumber
drugresponse_176;IPA-3;GDSC1,1.275300796308465,drugresponse
metabolomics_proline,1.2752307070721016,metabolomics
copynumber_GNAS,1.2741958402506308,copynumber
drugresponse_1037;BX795;GDSC1,1.274184117775471,drugresponse
drugresponse_1017;Olaparib;GDSC1,1.274179809730368,drugresponse
metabolomics_C20:4 LPC,1.2737517074379217,metabolomics
drugresponse_1386;Doxorubicin;GDSC1,1.2734964987691837,drugresponse
drugresponse_1064;Sonolisib;GDSC2,1.272715916816514,drugresponse
drugresponse_1938;Tretinoin;GDSC2,1.2717501106945712,drugresponse
drugresponse_167;OSU-03012;GDSC1,1.2709998416263726,drugresponse
drugresponse_197;Bryostatin 1;GDSC1,1.270570783121313,drugresponse
drugresponse_1559;Luminespib;GDSC2,1.268115954909482,drugresponse
metabolomics_C38:6 PC,1.2665254771395884,metabolomics
drugresponse_1558;Lapatinib;GDSC2,1.2646849203695718,drugresponse
drugresponse_302;PI-103;GDSC1,1.2644838359460775,drugresponse
drugresponse_428;Pemetrexed;GDSC1,1.2644159899409326,drugresponse
metabolomics_C58:7 TAG,1.264173835355068,metabolomics
metabolomics_pyroglutamic acid,1.2626990637212143,metabolomics
copynumber_FLCN,1.2619588422945034,copynumber
drugresponse_2160;Volasertib;GDSC2,1.261654347860507,drugresponse
drugresponse_366;TWS119;GDSC1,1.2595466063843836,drugresponse
drugresponse_1062;Selumetinib;GDSC1,1.2567139981324416,drugresponse
drugresponse_177;GSK650394;GDSC1,1.2558357320155078,drugresponse
drugresponse_300;CX-5461;GDSC1,1.2550537422873669,drugresponse
drugresponse_431;Alisertib;GDSC1,1.2543952344831089,drugresponse
drugresponse_1463;AZD1332;GDSC1,1.2499378198723692,drugresponse
drugresponse_1419;FEN1_3940;GDSC1,1.2496990212347938,drugresponse
metabolomics_C18:1 LPE,1.248607172706332,metabolomics
drugresponse_306;Fedratinib;GDSC1,1.24689328633208,drugresponse
drugresponse_1394;AZD6738;GDSC1,1.245822476632633,drugresponse
drugresponse_2028;STAT3_2372;GDSC2,1.2443884437238608,drugresponse
drugresponse_1930;Telomerase Inhibitor IX;GDSC2,1.2417355434384751,drugresponse
metabolomics_stearoylcarnitine,1.2410755837844538,metabolomics
drugresponse_1066;AZD6482;GDSC1,1.239400949826443,drugresponse
metabolomics_C52:4 TAG,1.239249624572387,metabolomics
drugresponse_1373;Dabrafenib;GDSC2,1.2391964079245226,drugresponse
drugresponse_1925;GDC0810;GDSC2,1.2386869771112623,drugresponse
drugresponse_1633;Abemaciclib;GDSC2,1.238498441349429,drugresponse
drugresponse_2509;Taselisib;GDSC2,1.237814405027471,drugresponse
copynumber_MYCN,1.2372221826911436,copynumber
drugresponse_1962;Sapanisertib;GDSC2,1.2364956516257364,drugresponse
drugresponse_1268;XAV939;GDSC1,1.2348679497305228,drugresponse
metabolomics_C38:4 PC,1.2340107130877604,metabolomics
drugresponse_1430;IGFR_3801;GDSC1,1.2336262247364036,drugresponse
metabolomics_hexoses (HILIC neg),1.2332041359448425,metabolomics
copynumber_DIS3,1.2316814119048674,copynumber
metabolomics_uracil,1.230789627707602,metabolomics
drugresponse_461;NSC319726;GDSC1,1.230167463764125,drugresponse
metabolomics_C16:0 SM,1.2292251900518176,metabolomics
drugresponse_574;Wnt-C59;GDSC1,1.2288649584007851,drugresponse
drugresponse_1168;Erlotinib;GDSC2,1.22810299184646,drugresponse
metabolomics_phenylalanine,1.2278691871902792,metabolomics
drugresponse_1093;GSK1904529A;GDSC2,1.2261837509029327,drugresponse
drugresponse_2303;G-5555;GDSC2,1.2255552781738808,drugresponse
drugresponse_573;LGK974;GDSC1,1.224763363945288,drugresponse
copynumber_CRNKL1,1.2231207026009967,copynumber
copynumber_LZTR1,1.2206829018586005,copynumber
drugresponse_1089;Oxaliplatin;GDSC2,1.2203857735223946,drugresponse
drugresponse_1175;Rucaparib;GDSC1,1.2199056101490264,drugresponse
drugresponse_1564;SCH772984;GDSC2,1.217913668345468,drugresponse
copynumber_MB21D2,1.217073553831865,copynumber
metabolomics_C20:3 LPC,1.216614596805481,metabolomics
drugresponse_223;ZSTK474;GDSC1,1.215605316107441,drugresponse
metabolomics_malonylcarnitine,1.2146468721082344,metabolomics
drugresponse_326;GSK690693;GDSC1,1.2142656022396496,drugresponse
drugresponse_1931;MIRA-1;GDSC2,1.212141395139984,drugresponse
drugresponse_1030;KU-55933;GDSC1,1.2113927694461422,drugresponse
copynumber_ZNF680,1.2096605854404263,copynumber
drugresponse_1374;Dabrafenib (1373) + Trametinib (1372);GDSC1,1.208296197054171,drugresponse
copynumber_ERCC5,1.207942508808362,copynumber
drugresponse_304;SB52334;GDSC1,1.207208976554375,drugresponse
copynumber_PDPR,1.20665791193412,copynumber
drugresponse_2256;Kobe0065;GDSC2,1.2060308063568963,drugresponse
drugresponse_1922;Cediranib;GDSC2,1.2003441934871542,drugresponse
metabolomics_C16:1 CE,1.200052242479778,metabolomics
metabolomics_lysine,1.199192030288819,metabolomics
drugresponse_2071;Menin_MLL_8690;GDSC2,1.1987281926479052,drugresponse
copynumber_ZBTB7B,1.1984905250770488,copynumber
copynumber_PCDH17,1.198064271830909,copynumber
copynumber_ABCB1,1.1977872781702,copynumber
drugresponse_254;Quizartinib;GDSC1,1.1970278243708272,drugresponse
drugresponse_1392;Bleomycin (10 uM);GDSC1,1.1961401131168652,drugresponse
drugresponse_224;AS605240;GDSC1,1.1958828020640753,drugresponse
drugresponse_219;AT-7519;GDSC1,1.195410162584772,drugresponse
drugresponse_435;C-75;GDSC1,1.1951818889636368,drugresponse
copynumber_KMT2C,1.1941243952538152,copynumber
drugresponse_1025;SB216763;GDSC1,1.1939614525862778,drugresponse
drugresponse_1407;Dyrk1b_0191;GDSC1,1.191244351770876,drugresponse
copynumber_ETNK1,1.1882509002443251,copynumber
conditionals_mut_KRAS,1.1881325932636326,conditionals
drugresponse_1529;Pevonedistat;GDSC2,1.1864104885870723,drugresponse
drugresponse_288;WHI-P97;GDSC1,1.1857320233049673,drugresponse
drugresponse_2013;CDK12_8969;GDSC2,1.1857294223057695,drugresponse
drugresponse_1937;S-crizotinib;GDSC2,1.1851765902486162,drugresponse
drugresponse_1377;Afatinib;GDSC1,1.1838283442816069,drugresponse
drugresponse_1053;MK-2206;GDSC1,1.1837447873728266,drugresponse
metabolomics_N-carbamoyl-beta-alanine,1.1834372954759833,metabolomics
metabolomics_oleylcarnitine,1.1814577928693224,metabolomics
drugresponse_1939;UMI-77;GDSC2,1.180869991146109,drugresponse
drugresponse_1497;AZD4547;GDSC1,1.180796388569905,drugresponse
drugresponse_147;NSC-87877;GDSC1,1.1783696050389625,drugresponse
drugresponse_294;MPS-1-IN-1;GDSC1,1.1755540241966576,drugresponse
drugresponse_2096;VX-11e;GDSC2,1.175248236119986,drugresponse
drugresponse_1526;Refametinib;GDSC1,1.1752369244268228,drugresponse
drugresponse_1414;Fulvestrant;GDSC1,1.174668459829722,drugresponse
drugresponse_2047;Ulixertinib;GDSC2,1.174439406209954,drugresponse
drugresponse_134;Etoposide;GDSC1,1.1741497816523123,drugresponse
copynumber_H3C2,1.1738243129688155,copynumber
drugresponse_1200;Fulvestrant;GDSC2,1.1734640510254764,drugresponse
copynumber_PDE4DIP,1.173100559269682,copynumber
drugresponse_415;CPI-613;GDSC1,1.1729691463772485,drugresponse
drugresponse_2365;ML216;GDSC2,1.1726243347766443,drugresponse
drugresponse_257;NPK76-II-72-1;GDSC1,1.1724989941389363,drugresponse
drugresponse_1054;Palbociclib;GDSC2,1.1692983960785155,drugresponse
drugresponse_1594;OSI-027;GDSC2,1.1692886850234363,drugresponse
drugresponse_199;Pazopanib;GDSC1,1.1692814857700762,drugresponse
drugresponse_193;GW-2580;GDSC1,1.1691013959150092,drugresponse
copynumber_BCL9,1.169035734528836,copynumber
drugresponse_1378;Bleomycin (50 uM);GDSC1,1.1682518036555942,drugresponse
copynumber_NCOR1,1.1680821292865025,copynumber
metabolomics_fumarate/maleate/alpha-ketoisovalerate,1.1678724159257954,metabolomics
metabolomics_glutathione reduced,1.1677616457877933,metabolomics
drugresponse_164;JQ12;GDSC1,1.1647224311622713,drugresponse
drugresponse_1192;GSK269962A;GDSC1,1.1646072747945386,drugresponse
metabolomics_tyrosine,1.1641341200498418,metabolomics
drugresponse_1393;Gemcitabine;GDSC1,1.1638566031397135,drugresponse
drugresponse_1873;Buparlisib;GDSC2,1.1638471271755515,drugresponse
drugresponse_1193;UNC0638;GDSC2,1.163002103743897,drugresponse
drugresponse_1059;AZD8055;GDSC1,1.1607622963762343,drugresponse
drugresponse_1972;Ravoxertinib;GDSC2,1.1592634169046034,drugresponse
drugresponse_332;XMD15-27;GDSC1,1.1591222830008838,drugresponse
metabolomics_palmitoylcarnitine,1.158557819194219,metabolomics
copynumber_RBM39,1.1559512394433678,copynumber
metabolomics_betaine,1.1542257267846472,metabolomics
copynumber_DDX6,1.1539187238922368,copynumber
drugresponse_2040;Foretinib;GDSC2,1.1538420621292336,drugresponse
drugresponse_328;SNX-2112;GDSC1,1.153099850164134,drugresponse
metabolomics_creatinine,1.1519588147614848,metabolomics
drugresponse_1375;Temozolomide;GDSC1,1.1516748164451096,drugresponse
drugresponse_1912;Afuresertib;GDSC2,1.1516306384540664,drugresponse
metabolomics_C32:2 PC,1.1502582874871097,metabolomics
drugresponse_283;Omipalisib;GDSC1,1.1498955860376114,drugresponse
copynumber_MALT1,1.1498043276968737,copynumber
metabolomics_C14:0 SM,1.149635045408959,metabolomics
copynumber_NBN,1.1491654168570415,copynumber
metabolomics_C18:1 SM,1.1486992116948775,metabolomics
drugresponse_1015;CI-1040;GDSC1,1.147777406580739,drugresponse
drugresponse_1179;MK-1775;GDSC2,1.147760856749008,drugresponse
copynumber_SFRP4,1.1449872347365442,copynumber
metabolomics_succinate/methylmalonate,1.1445860490276727,metabolomics
metabolomics_tryptophan,1.1444174427296068,metabolomics
drugresponse_1913;AGI-5198;GDSC2,1.1430397267686463,drugresponse
drugresponse_1010;Gefitinib;GDSC2,1.1424320351736292,drugresponse
drugresponse_2182;A-366;GDSC2,1.1419375446613456,drugresponse
metabolomics_C22:6 LPC,1.1403918309475536,metabolomics
drugresponse_1072;Avagacestat;GDSC2,1.1402184001382698,drugresponse
drugresponse_363;PF-00299804;GDSC1,1.1377731482228484,drugresponse
drugresponse_1072;Avagacestat;GDSC1,1.1372123758542836,drugresponse
drugresponse_2170;AT13148;GDSC2,1.1366463605266466,drugresponse
copynumber_EGFR,1.132828766320625,copynumber
drugresponse_1023;GW441756;GDSC2,1.1301101204481754,drugresponse
copynumber_SS18L1,1.1292411592700593,copynumber
metabolomics_C24:0 SM,1.1287065742433544,metabolomics
